,XLE_3ma_pct,XLE_100ma_pct,XLE_top_boll_pct,XLE_bot_boll_pct,XLE_fib,XLE_cum_month,XLB_3ma_pct,XLB_100ma_pct,XLB_top_boll_pct,XLB_bot_boll_pct,XLB_fib,XLB_cum_month,XLI_3ma_pct,XLI_100ma_pct,XLI_top_boll_pct,XLI_bot_boll_pct,XLI_fib,XLI_cum_month,XLU_3ma_pct,XLU_100ma_pct,XLU_top_boll_pct,XLU_bot_boll_pct,XLU_fib,XLU_cum_month,VHT_3ma_pct,VHT_100ma_pct,VHT_top_boll_pct,VHT_bot_boll_pct,VHT_fib,VHT_cum_month,XLF_3ma_pct,XLF_100ma_pct,XLF_top_boll_pct,XLF_bot_boll_pct,XLF_fib,XLF_cum_month,XLY_3ma_pct,XLY_100ma_pct,XLY_top_boll_pct,XLY_bot_boll_pct,XLY_fib,XLY_cum_month,VDC_3ma_pct,VDC_100ma_pct,VDC_top_boll_pct,VDC_bot_boll_pct,VDC_fib,VDC_cum_month,VGT_3ma_pct,VGT_100ma_pct,VGT_top_boll_pct,VGT_bot_boll_pct,VGT_fib,VGT_cum_month,EWCO_3ma_pct,EWCO_100ma_pct,EWCO_top_boll_pct,EWCO_bot_boll_pct,EWCO_fib,EWCO_cum_month,XLRE_3ma_pct,XLRE_100ma_pct,XLRE_top_boll_pct,XLRE_bot_boll_pct,XLRE_fib,XLRE_cum_month
2019-04-03,0.00880242809090337,-0.03799032804078495,0.030653703417844236,-0.07883329991280585,0.639850771081274,0.0008558156051909904,-0.009721742193551042,-0.07014121423707953,-0.004000456080124115,-0.10652347889163793,1.0,0.04615867926163508,0.002140231902740819,-0.07373326899209398,0.03227442972766181,-0.12493499819051157,0.9283701442778786,0.015611588823446931,0.0005771647925230106,-0.04941864164112486,0.036125771941263096,-0.11008254863909928,0.4596516320370699,0.017991021649630623,0.0003864309865384552,-0.027575951859884484,0.022622148049264323,-0.05817469487361904,0.7509920703866121,0.004175531071890282,-0.001767580307215466,-0.03319135090823799,0.02591569202773547,-0.06721515443511017,0.700598638745927,0.004343899516385363,-0.004602132899746869,-0.08147691339079399,-0.00518299052671467,-0.11304462451126385,1.0,0.04733375429383968,0.006628318517897691,-0.030702870325876597,0.023643161133082735,-0.07876770800192712,0.6256522066407215,0.020582097033845725,-0.006513067287767904,-0.11567157194742628,0.013308457988393751,-0.18844399965467218,1.0,0.07015225810706949,-0.0031420074630483796,-0.027075267332769548,0.0010228047574720733,-0.04327629147143264,1.0,0.01839221551474224,-0.00210729059427317,-0.08086260723536576,0.01880848857270423,-0.1329053059120031,0.9781183987668183,0.048079051797400796
2019-04-04,-0.002307859222947517,-0.04633152084125103,0.022322647743955315,-0.08380649010701702,0.7813358726371273,0.02215090558924593,-0.01094979167240151,-0.0790435212659314,-0.010662510422166038,-0.1153140682070698,1.0,0.05445357677433571,-0.003081977973276029,-0.07883255083272389,0.026076558940186123,-0.12581357974308505,1.0,0.03155650783566011,0.0028375350544391775,-0.04550042341993399,0.040387356300699784,-0.10482006430774715,0.31109577927263204,0.014466340338358252,0.0017047443615914037,-0.025170301651669447,0.024738341909475547,-0.05330060404908854,0.6879095982375548,0.019480318066328772,-0.005020121884700801,-0.039174941282421605,0.018684154813605858,-0.06880451380771213,0.7964094097712651,0.016974746354250003,-0.007675070290476982,-0.08834494096306078,-0.009901546900776714,-0.11977639419384922,1.0,0.06079694030240401,-0.0010456664092567403,-0.03494284454414287,0.01991347012155975,-0.08101030658979591,0.722760509589468,0.027495920050258027,0.0007818148437002126,-0.11016573410957653,0.02086391402300003,-0.18030909115798432,0.9328788176272655,0.07137567476733286,-0.004083179311469287,-0.030905624817067157,-0.001389313043014373,-0.04680657138361821,1.0,0.025565209403662248,0.002389482464185688,-0.07701942313569943,0.022369826390042702,-0.1262350109696646,0.9179508344910271,0.04761047001118879
2019-04-05,-0.014248334106081062,-0.06281194918883282,0.006445625284516865,-0.09856982314438634,1.0,0.04638006745365297,-0.00311311103143308,-0.0782651222660452,-0.007290272497850858,-0.11456532927100305,0.9944593756460616,0.06277004133180952,-0.003939036723545897,-0.0808519355690207,0.023456209834122,-0.12413618944186566,1.0,0.04076749739502983,-0.005048810389134739,-0.05365383929287659,0.03151469033271459,-0.11063918664897932,0.5309993274098198,0.02059114313040955,-0.004152673385430017,-0.03248663644360228,0.016981422821721104,-0.05824560149432345,0.8742775202525986,0.03430607131089736,-0.0030075437773761093,-0.04079354217654518,0.016206949864787656,-0.06638461849413457,0.8203611708424794,0.029091409908629906,-0.006580315133685288,-0.09312183255762219,-0.01199629352770637,-0.12494784311626395,1.0,0.08015961359563462,-0.003428997073540274,-0.037851121853887615,0.017224564709498402,-0.08132754924847962,0.7894565325384998,0.03633616229253267,-0.0013618305288299881,-0.11355086080866772,0.018605998079820774,-0.18106472764581005,0.9920584042825159,0.08586279164067534,-0.006615356729503974,-0.03905674665524983,-0.007552722281182422,-0.05491494981640954,1.0,0.03915189694493093,-0.004103717476144131,-0.08298440292273113,0.014958624616626226,-0.12849802273568334,1.0,0.05660808845387422
2019-04-08,-0.00868798149847927,-0.06686773654589118,0.0040753200828496094,-0.10167516125741871,1.0,0.071089459195671,-0.00011527027151025937,-0.07798735095152454,-0.004558995905180829,-0.11472703236298953,1.0,0.061389407458763534,0.001912893141484684,-0.07622859725304776,0.02827482933178871,-0.1168115696943387,0.9187125645993531,0.03840010346802858,0.0016178770652468533,-0.04628982070406562,0.03955568009670829,-0.10233984436950194,0.23030097983676381,0.009867284276537047,-0.002116064427282849,-0.03187833279214747,0.017527601588534614,-0.055721961456509095,0.7934445048018285,0.03585863113292831,-0.001251660200625504,-0.04194355399670835,0.013856158805792385,-0.06333360281184452,0.8383240599607699,0.030648596672711692,-0.004324283920020822,-0.09561198167226614,-0.011860421604464433,-0.12781406335371892,1.0,0.09161943551102536,-0.0034394554480341455,-0.04142216798147669,0.014181562684596916,-0.08266781148006153,0.8232923601544265,0.04000459068376583,-0.004214462362156723,-0.11606482840848786,0.017235468560614864,-0.18134254443255748,1.0,0.09007856424045269,-0.0010826821678076026,-0.03680745171014743,-0.0034974124785634997,-0.05295095041476894,0.9325831305758313,0.038807988877210375,0.0007330750909717576,-0.0773957977721963,0.02055835111797588,-0.12050792829045132,0.8706467195194182,0.05049882692688756
2019-04-09,0.006758160734158913,-0.055151956079900755,0.017346968883344083,-0.08864850318533135,0.7321111160528742,0.04169654267688849,0.0047604107055925216,-0.07057574073773198,0.004872058291174097,-0.10728089725898227,0.8836526313371466,0.03887610889331472,0.010620541705174125,-0.0628016086211125,0.0418144057562706,-0.10047446795677706,0.6625587587256959,0.015700836230881476,0.000749373528668773,-0.04793246838222642,0.03763410339082074,-0.10223061040672843,0.3151476049600302,0.005156732040380474,0.003324327006793526,-0.027168030919951347,0.02204084074231516,-0.04930611550398212,0.5963359347053198,0.017358864502984517,0.005174814759886903,-0.03391400528997135,0.020432525828249615,-0.05109406653918047,0.7065875106988508,0.01161668222571599,0.0048482725191347775,-0.08656661608563643,-0.00030147818613279753,-0.11889199577051879,0.8692121428040105,0.06714146634561446,-0.00025431678773413235,-0.04002779202235052,0.016247968679999003,-0.0793474408869046,0.777483083159674,0.024618234218378943,0.001751988690755546,-0.11070167949313892,0.023952945899402556,-0.17403326080893022,0.9204607738399369,0.06175187387552539,0.0008120319775344331,-0.03689910671598062,-0.002005688835330255,-0.053062352660494194,0.9325831305758313,0.02372766575072327,0.003677296043200773,-0.07359214073321396,0.023841591897527215,-0.11391513342066806,0.788318016602384,0.031327365574043586
2019-04-10,0.0016336942535299936,-0.058229232432823075,0.014391545095602032,-0.08990830329440846,0.7626326270263543,0.03885606724506774,0.002787914114761314,-0.06940006612099503,0.007045561569433589,-0.10512707496187312,0.8753451404681506,0.03442018276289227,0.004760471756501072,-0.061872357188280214,0.041195925937072,-0.0957508893742457,0.6576365196305501,0.02390815170553151,0.001272105239967125,-0.0443620689098666,0.04018706157390728,-0.09526959378319633,0.20605421623549652,-0.004839693193272376,9.629086647477969e-05,-0.029056659882990665,0.01872944602313309,-0.04818716546713531,0.6821848604530621,0.011949352756794873,0.0007549755462425978,-0.03680875744484702,0.015811074962220673,-0.04997224220594598,0.7544922750881063,0.012366199530313038,-0.00017028365771998288,-0.0900310901078839,-0.0025471148841588187,-0.12168275008650697,0.937848622862659,0.06923831540774161,-0.0019118250932316228,-0.04339720610423026,0.013012823750933267,-0.08023877140574398,0.8730050642940502,0.029040930383197328,-0.0037497968485900035,-0.11640145391997969,0.017651908325353016,-0.17634814705177293,1.0,0.06495906714709165,-0.004836789339301317,-0.04390501910775313,-0.0073208968601777835,-0.06007154143114479,1.0,0.030354891910674642,-0.004286242414774044,-0.07988563218178812,0.015925842941987733,-0.11671974115153405,1.0,0.03401936126228122
2019-04-11,-0.001731400607511202,-0.058473658963774544,0.014490389804781456,-0.08857396445145738,0.7827831180768692,0.029227955025920016,0.0005230329550276469,-0.06821777634973991,0.008678535029298384,-0.10224835000160148,0.8670330553832725,0.02889392483466713,-0.005594166782632692,-0.0690752428261775,0.03134105493320605,-0.09853884366883914,0.8177321447992234,0.023750581847712615,-0.0023012378445851356,-0.0484036448954539,0.03489379033412243,-0.09645611757136896,0.38181374708881477,-0.0008610085366556053,0.007457225220239394,-0.01688920835912555,0.030744107475648708,-0.03478912937237777,0.20781287642631352,-0.010932275137722547,-0.005003013863773331,-0.042375018585276925,0.008924859299822785,-0.05252858927734916,0.8502980771261365,0.01155753933881698,-0.0024377990877665345,-0.09022062968842226,-0.0011093097772988392,-0.12180914752858896,0.9564924583575322,0.06682856145995131,-0.0018410608608272483,-0.04418187166798837,0.012781370681969051,-0.07929672655365894,0.9085686142249917,0.023664451984812596,-0.002318633342396126,-0.1145431094830901,0.02015527313361054,-0.17234654613041256,0.9909339028628343,0.05782916600218502,-0.0034876791941900187,-0.04533425950101844,-0.006785603954301056,-0.062175135099325374,1.0,0.029882035412643004,-0.0017353291942476812,-0.07757801534546838,0.017720507394435092,-0.11184599727652023,0.9635096741425011,0.027690827383199945
2019-04-12,-0.002022845859178335,-0.0606421676358776,0.012582359091491746,-0.08881588959145759,0.8565538972065995,0.03088338295154114,-0.008545433575770978,-0.07971085761574048,-0.002416011217362235,-0.11229041807681017,1.0,0.050405542933402714,-0.011516384032538407,-0.0804493983157284,0.017336591829765657,-0.1055035013286495,1.0,0.04077984622707054,-0.0047529802305879,-0.05195695919092558,0.030201051041579552,-0.09746830114107341,0.5454538301756153,0.003966930058880269,0.00996435075446378,-0.00826512785901179,0.038948713762161136,-0.02458130092111377,0.0,-0.01729912871125061,-0.014001495751387316,-0.05941372553695856,-0.007424943906755521,-0.06922977183270529,1.0,0.026280940193569302,-0.0045357302620701034,-0.09479346884341489,-0.004370567543463766,-0.1261748336839591,1.0,0.07666405458462267,-0.002157139635320271,-0.04662288846507656,0.010566124412388245,-0.07961876691618108,1.0,0.028153293011494274,-0.004127473168381468,-0.11896403872121109,0.0157531466404226,-0.17406273375363857,1.0,0.06256527235750009,-0.0021409977279618353,-0.047571881268036686,-0.007005375649453249,-0.06489358713766813,1.0,0.034507862866190786,-0.0031789974527256515,-0.08143900500828072,0.012897394198650325,-0.11331784575287962,1.0,0.03072501578670339
2019-04-15,0.0030771509367593097,-0.054880678829284046,0.01926249815906833,-0.08151861640656755,0.6926227273435431,0.02518709784489981,-0.0012676823846046181,-0.0748620611482047,0.004401237001724789,-0.10717627666741858,0.9305926543350679,0.04422369155201111,-0.0006507500330376059,-0.07456123104541568,0.022827118940646596,-0.09666913819799572,0.9006983445947222,0.0386541857934346,-0.0014318668495685305,-0.05107535748278946,0.03046426321177509,-0.09424318467539528,0.5393927949476511,0.00017201123598464818,0.0012179159946799079,-0.010819421854442512,0.03591780010813084,-0.025911854154069713,0.0862206956888032,-0.020172643666793055,-0.0018539369661431104,-0.0533064745029439,0.0001842163719174561,-0.06281233829782329,0.9109942412255263,0.012767526105727178,-0.003401870319450939,-0.0955321708380682,-0.003341529260156073,-0.1271732220802787,1.0,0.07197094914127367,-0.005289393729529301,-0.05265597301105973,0.005062659635686195,-0.08397248325733675,1.0,0.029728338656068276,-0.0021437147765669406,-0.11767807002529429,0.017867042300078628,-0.17062196391308204,1.0,0.050758294138143034,0.0013425392707608896,-0.04447347155913317,-0.0020335800477854216,-0.062135974880406786,0.9279266911487113,0.029478741752425153,0.0021930314752887092,-0.0749134505208574,0.019300551030722923,-0.10449555596411986,0.85526082378658,0.028764552137625188
2019-04-16,-0.002366783492216973,-0.060798426018216944,0.014138374284010213,-0.08690768107690261,0.8729454562450341,0.01776583489107786,-0.0014341599202355448,-0.07827103232186283,0.0026338240559402593,-0.11112705519643051,0.997432278887129,0.046461440888269534,-0.002198706185565502,-0.07924132051814625,0.017478465153081046,-0.09978151717103145,1.0,0.0349351454298521,0.00840873953001231,-0.038627674977609994,0.042761221701744345,-0.07954312875176195,0.10302710811774826,-0.00845269767900203,0.011992848542635937,0.008173850994179777,0.0561016180987397,-0.007601541876228857,0.0,-0.03765776275657029,-0.007190844009905217,-0.06614145799290139,-0.010834505812121087,-0.07690544698940027,1.0,0.01672885288692183,-0.0035831090989582037,-0.09813274945906303,-0.0041532518626603565,-0.13098919150718236,1.0,0.06635632848300599,-0.0019613871729362575,-0.05208309562526792,0.0068199182986994344,-0.08261474580965134,0.9895979097620425,0.026356569136972263,-0.0028672358215617866,-0.11980755838306689,0.01613125088258971,-0.17156810162953273,1.0,0.05127966850285848,-0.0010705391098121408,-0.047480516791888916,-0.0032532458857509328,-0.0657812091337775,1.0,0.03748436296950741,0.01815461737371149,-0.051834941448845484,0.042934378077648105,-0.07895474113092593,0.28946833834990904,0.009637208648710427
